id;name;uic;lat;lon;country
28421;Vennesla;vennesla;58.25365;7.968496;NO
28422;Kristiansand;kristiansand;58.145645;7.987275;NO
28423;Nodeland;nodeland;58.157564;7.834791;NO
28424;Breland;breland;58.199823;7.720933;NO
28425;Marnardal;marnardal;58.214241;7.512887;NO
28426;Audnedal;audnedal;58.318759;7.367289;NO
28427;Snartemo;snartemo;58.331811;7.211002;NO
28428;Storekvina;storekvina;58.380461;6.956715;NO
28429;Gyland;gyland;58.385207;6.8408;NO
28430;Sira;sira;58.417865;6.661033;NO
28431;Moi;moi;58.458101;6.551329;NO
28432;Egersund;egersund;58.461337;6.001459;NO
28433;Vigrestad;vigrestad;58.570313;5.688014;NO
28434;Narbo;narbo;58.666084;5.64074;NO
28435;Bryne;bryne;58.734852;5.64954;NO
28436;Sandnes;sandnes;58.84728;5.734066;NO
28437;Stavanger;stavanger;58.966773;5.731657;NO
28438;Vikersund;vikersund;59.969682;9.997991;NO
28439;Flaten;flaten;58.639054;8.681557;NO
28440;Froland;froland;58.530383;8.654211;NO
28441;Rise;rise;58.468429;8.624143;NO
28442;Arendal;arendal;58.464825;8.769786;NO
28443;Sande;sande;59.586966;10.203502;NO
28444;Holmestrand;holmestrand;59.491986;10.312362;NO
28445;Skoppum;skoppum;59.391352;10.411045;NO
28446;Tønsberg;tonsberg;59.27149;10.409733;NO
28447;Stokke;stokke;59.221285;10.300226;NO
28448;Sandefjord;sandefjord;59.135024;10.22416;NO
28449;Larvik;larvik;59.050022;10.032015;NO
28450;Porsgrunn;porsgrunn;59.139222;9.659134;NO
28451;Skien;skien;59.219325;9.603805;NO
28452;Honefoss;honefoss;60.16909;10.245707;NO
28453;Flå;fla;60.4325;9.472796;NO
28454;Nesbyen;nesbyen;60.57782;9.111816;NO
28455;Gol;gol;60.69895;8.970182;NO
28456;Al;al;60.626038;8.561757;NO
28457;Geilo;geilo;60.534951;8.206881;NO
28458;Ustaoset;ustaoset;60.496791;8.044554;NO
28459;Haugastøl;haugastol;60.51148;7.869174;NO
28460;Finse;finse;60.601749;7.504689;NO
28461;Hallingskeid;hallingskeid;60.667892;7.252559;NO
28462;Myrdal;myrdal;60.734655;7.122953;NO
28463;Upsete;upsete;60.725225;7.011891;NO
28464;Mjølfjell;mjolfjell;60.694015;6.840386;NO
28465;Reimegrend;reimegrend;60.678149;6.731221;NO
28466;Urdland;urdland;60.679497;6.592392;NO
28467;Voss;voss;60.629238;6.410468;NO
28468;Dale;dale;60.58609;5.815912;NO
28469;Stanghelle;stanghelle;60.548731;5.733113;NO
28470;Vaksdal;vaksdal;60.478408;5.73589;NO
28471;Trengereid;trengereid;60.429363;5.624793;NO
28472;Arna;arna;60.420167;5.465908;NO
28473;Bergen;bergen;60.390062;5.334127;NO
28474;Vatnahalsen;vatnahalsen;60.743923;7.130018;NO
28475;Berekvam;berekvam;60.788518;7.09648;NO
28476;Håreina;hareina;60.839622;7.123097;NO
28477;Flam;flam;60.863255;7.114449;NO
28478;Ørneberget;orneberget;60.703966;6.940499;NO
28479;Narvik;narvik;68.429979;17.454597;NO
28480;Rombak;rombak;68.414436;17.776213;NO
28481;Katterat;katterat;68.403334;17.911537;NO
28482;Bjørnfjell;bjornfjell;68.429223;18.097901;NO
28483;Trondheim;trondheim;63.436606;10.399404;NO
28484;Klepp;klepp;58.771752;5.678189;NO
28485;Notodden;notodden;59.557086;9.257388;NO
28486;Varhaug;varhaug;58.618459;5.646439;NO
29479;Oslo;oslo;59.9138688;10.7522454;NO
35800;Oslo Airport (Gardermoen);oslo-airport-gardermoen;60.1975501;11.1004152;NO
35826;Rindal;rindal;63.0569;9.213634;NO
35980;Ostfold;ostfold;59.06799;10.9346;NO
39500;Oslo S;oslo-s;59.910925;10.753276;NO
39501;Gol stasjon;gol-stasjon;60.699168;8.97123;NO
39502;Vatnahalsen stasjon;vatnahalsen-stasjon;60.743805;7.129843;NO
39503;Kjosfossen stasjon;kjosfossen-stasjon;60.746952;7.135649;NO
39504;Håreina stasjon;hareina-stasjon;60.83974;7.122689;NO
39505;Reinunga stasjon;reinunga-stasjon;60.74388;7.139198;NO
39506;Blomheller stasjon;blomheller-stasjon;60.77169;7.101845;NO
39507;Flåm stasjon;flam-stasjon;60.863007;7.113806;NO
39508;Myrdal stasjon;myrdal-stasjon;60.73514;7.122762;NO
39509;Lunden stasjon;lunden-stasjon;60.850754;7.113838;NO
39510;Berekvam stasjon;berekvam-stasjon;60.78827;7.095725;NO
39511;Snartemo stasjon;snartemo-stasjon;58.331738;7.211468;NO
39512;Skeiane stasjon;skeiane-stasjon;58.847034;5.733579;NO
39513;Asker stasjon;asker-stasjon;59.833344;10.434492;NO
39514;Egersund stasjon;egersund-stasjon;58.461143;6.002341;NO
39515;Nelaug stasjon;nelaug-stasjon;58.6576;8.630423;NO
39516;Varhaug stasjon;varhaug-stasjon;58.61836;5.646136;NO
39517;Sandnes Sentrum stasjon;sandnes-sentrum-stasjon;58.852306;5.736575;NO
39518;Ogna stasjon;ogna-stasjon;58.519817;5.803262;NO
39519;Paradis stasjon;paradis-stasjon;58.9561;5.742198;NO
39520;Drangedal stasjon;drangedal-stasjon;59.096264;9.064246;NO
39521;Arendal stasjon;arendal-stasjon;58.464836;8.769619;NO
39522;Ganddal stasjon;ganddal-stasjon;58.823277;5.717169;NO
39523;Nordagutu stasjon;nordagutu-stasjon;59.418102;9.322557;NO
39524;Klepp stasjon;klepp-stasjon;58.771725;5.677767;NO
39525;Vigrestad stasjon;vigrestad-stasjon;58.570454;5.687402;NO
39526;Hellvik stasjon;hellvik-stasjon;58.485817;5.897164;NO
39527;Skøyen stasjon;skoyen-stasjon;59.92235;10.678831;NO
39528;Lysaker stasjon;lysaker-stasjon;59.913445;10.637247;NO
39529;Vennesla stasjon;vennesla-stasjon;58.253048;7.967451;NO
39530;Audnedal stasjon;audnedal-stasjon;58.318928;7.367484;NO
39531;Breland stasjon;breland-stasjon;58.19951;7.720393;NO
39532;Stoa stasjon;stoa-stasjon;58.465992;8.709398;NO
39533;Mariero stasjon;mariero-stasjon;58.933487;5.753836;NO
39534;Bryne stasjon;bryne-stasjon;58.73469;5.649535;NO
39535;Bråstad stasjon;brastad-stasjon;58.462776;8.689566;NO
39536;Kristiansand stasjon;kristiansand-stasjon;58.1456;7.987954;NO
39537;Gausel stasjon;gausel-stasjon;58.89961;5.740223;NO
39538;Brusand stasjon;brusand-stasjon;58.54036;5.748897;NO
39539;Nationaltheatret stasjon;nationaltheatret-stasjon;59.91539;10.728133;NO
